"species","Rank_ED","ED","Rank_min0","EvoHeritage_min0","Rank_min66","EvoHeritage_min66","Rank_min145","EvoHeritage_min145","change_min0_vs_ED","change_min66_vs_ED","change_min145_vs_ED","scientificname","valid_name","class","order","family","genus","major_group"
"Bathyraja ishiharai",796,22.35510353383,750,20.5191310928747,1151,0.581799568134425,1143,0.161337149381439,-46,355,347,"Bathyraja ishiharai","Bathyraja ishiharai","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja isotrachys",991,16.6573612676649,966,15.3394870450991,1181,0.548448181890042,1139,0.162582168411615,-25,190,148,"Bathyraja isotrachys","Bathyraja isotrachys","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja kincaidii",1191,6.77024973232801,1192,5.79891080557254,1162,0.571892420461298,1150,0.159996546968307,1,-29,-41,"Bathyraja kincaidii","Bathyraja kincaidii","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja leucomelanos",1079,13.9784908708447,1093,12.2771741395634,1121,0.605698384577376,1052,0.187422131519007,14,42,-27,"Bathyraja leucomelanos","Bathyraja leucomelanos","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja lindbergi",1124,11.87753348833,1118,10.9834812549371,1164,0.570462846982161,1129,0.166579498061446,-6,40,5,"Bathyraja lindbergi","Bathyraja lindbergi","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja longicauda",1144,10.9140592194772,1138,10.1620934299478,1177,0.552958038555728,1176,0.152107553606369,-6,33,32,"Bathyraja longicauda","Bathyraja longicauda","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja maccaini",1133,11.5367534725649,1132,10.3334813559392,1192,0.520478658720685,1157,0.159198705749342,-1,59,24,"Bathyraja maccaini","Bathyraja maccaini","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja maculata",1123,11.87753348833,1124,10.673371394374,1163,0.571565245245248,1145,0.160931405448319,1,40,22,"Bathyraja maculata","Bathyraja maculata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja mariposa",1189,7.02447533507801,1190,6.10400430051373,1156,0.57785475779252,1152,0.159996546968307,1,-33,-37,"Bathyraja mariposa","Bathyraja mariposa","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja matsubarai",1182,8.74866876717801,1180,7.96779496853028,1138,0.591730751199987,1174,0.152913272285725,-2,-44,-8,"Bathyraja matsubarai","Bathyraja matsubarai","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja meridionalis",1106,12.8964858547494,1100,11.8451167400316,1118,0.609410815501272,1092,0.178185976756856,-6,12,-14,"Bathyraja meridionalis","Bathyraja meridionalis","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja microtrachys",1061,14.6277984218315,1044,13.4569227781851,1176,0.553041858053816,1160,0.157776117863185,-17,115,99,"Bathyraja microtrachys","Bathyraja microtrachys","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja minispinosa",1153,10.2055735314772,1156,9.36363494646325,1134,0.59534937857324,1149,0.160088789668346,3,-19,-4,"Bathyraja minispinosa","Bathyraja minispinosa","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja notoroensis",835,20.8136919439994,785,19.8049726195111,1084,0.676732151903923,1124,0.168419908864766,-50,249,289,"Bathyraja notoroensis","Bathyraja notoroensis","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja pallida",1082,13.9382774994994,1074,12.819672208023,1141,0.590791746658577,1084,0.18072737358604,-8,59,2,"Bathyraja pallida","Bathyraja pallida","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja panthera",1168,9.52286204824944,1169,8.61197413906693,1106,0.619837611338165,1147,0.160550041781476,1,-62,-21,"Bathyraja panthera","Bathyraja panthera","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja papilionifera",1176,9.11266057374944,1174,8.2736695856746,1097,0.634719056083842,1089,0.179006828116191,-2,-79,-87,"Bathyraja papilionifera","Bathyraja papilionifera","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja parmifera",1165,9.67617636769944,1164,8.85823238933968,1099,0.632762337309427,1109,0.174995452661766,-1,-66,-56,"Bathyraja parmifera","Arctoraja parmifera","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja peruana",1170,9.41679412547722,1166,8.75674347223649,1146,0.584238211552812,1138,0.164242825415858,-4,-24,-32,"Bathyraja peruana","Bathyraja peruana","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja richardsoni",621,27.9368143238447,597,24.6622473484479,1108,0.617172656672882,1029,0.193883470370992,-24,487,408,"Bathyraja richardsoni","Bathyraja richardsoni","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja scaphiops",1051,15.0230492567494,1017,14.0906790370938,1104,0.622509468769492,1170,0.153402522721594,-34,53,119,"Bathyraja scaphiops","Bathyraja scaphiops","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja schroederi",1095,13.5492317176106,1080,12.7429088897791,1133,0.596058755281572,1061,0.184285754746996,-15,38,-34,"Bathyraja schroederi","Bathyraja schroederi","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja shuntovi",1057,14.8177589006994,1034,13.7085240695347,1123,0.602095262901849,1056,0.18600769350638,-23,66,-1,"Bathyraja shuntovi","Bathyraja shuntovi","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja simoterus",950,17.7262064619994,923,16.3598436994196,1089,0.650078758089797,1114,0.171827668215406,-27,139,164,"Bathyraja simoterus","Arctoraja simoterus","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja smirnovi",1183,8.70443259219944,1182,7.74800638637674,1122,0.60237027577144,1108,0.17507575104105,-1,-61,-75,"Bathyraja smirnovi","Bathyraja smirnovi","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja smithii",955,17.6553324838447,890,17.2312214180083,1158,0.575345912898057,1098,0.175787596135492,-65,203,143,"Bathyraja smithii","Bathyraja smithii","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja spinicauda",1125,11.8301492813315,1120,10.8249493290061,1180,0.549289799710362,1133,0.166195444323026,-5,55,8,"Bathyraja spinicauda","Bathyraja spinicauda","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja spinosissima",797,22.35510353383,753,20.4443864926363,1153,0.580088562410264,1086,0.18018671132226,-44,356,289,"Bathyraja spinosissima","Bathyraja spinosissima","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja trachouros",1080,13.9784908708447,1092,12.4142310407102,1114,0.61044836915541,1065,0.183820096901942,12,34,-15,"Bathyraja trachouros","Bathyraja trachouros","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja trachura",925,18.4966864866754,895,17.0844014978311,1149,0.584028428699597,1019,0.199326579141749,-30,224,94,"Bathyraja trachura","Bathyraja trachura","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja tunae",1169,9.41679412547722,1168,8.64141036170293,1143,0.588689062386018,1134,0.166068668204104,-1,-26,-35,"Bathyraja tunae","Bathyraja tunae","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja tzinovskii",951,17.7262064619994,929,16.3006008338667,1092,0.643915601491279,1126,0.167911576841051,-22,141,175,"Bathyraja tzinovskii","Bathyraja tzinovskii","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Bathyraja violacea",1192,6.77024973232801,1191,5.80530068391033,1159,0.574614803512936,1151,0.159996546968307,-1,-33,-41,"Bathyraja violacea","Bathyraja violacea","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","ray"
"Benthobatis kreffti",495,31.7614276418941,577,25.1126108040424,319,4.91174027460592,211,1.27981685424191,82,-176,-284,"Benthobatis kreffti","Benthobatis kreffti","Elasmobranchii","Torpediniformes","Narcinidae","Benthobatis","ray"
"Benthobatis marcida",148,51.8967398842274,114,45.4799874567118,144,8.21583948934943,207,1.28726818971176,-34,-4,59,"Benthobatis marcida","Benthobatis marcida","Elasmobranchii","Torpediniformes","Narcinidae","Benthobatis","ray"
"Benthobatis moresbyi",372,37.3413307308941,356,31.3480642866608,251,5.87065609325819,195,1.32246686677312,-16,-121,-177,"Benthobatis moresbyi","Benthobatis moresbyi","Elasmobranchii","Torpediniformes","Narcinidae","Benthobatis","ray"
"Benthobatis yangi",496,31.7614276418941,599,24.5725906669474,312,4.96621363167886,216,1.26574759166963,103,-184,-280,"Benthobatis yangi","Benthobatis yangi","Elasmobranchii","Torpediniformes","Narcinidae","Benthobatis","ray"
"Beringraja binoculata",462,33.0971609343492,394,29.9355548279494,1058,0.756750107598448,1009,0.20504110904667,-68,596,547,"Beringraja binoculata","Beringraja binoculata","Elasmobranchii","Rajiformes","Rajidae","Beringraja","ray"
"Beringraja pulchra",463,33.0971609343492,412,29.33958368792,1037,0.785804902007789,1110,0.174895627989365,-51,574,647,"Beringraja pulchra","Beringraja pulchra","Elasmobranchii","Rajiformes","Rajidae","Beringraja","ray"
"Brachaelurus colcloughi",13,106.983319344262,10,74.2770806728851,13,25.2479759741452,10,5.95823801731953,-3,0,-3,"Brachaelurus colcloughi","Brachaelurus colcloughi","Elasmobranchii","Orectolobiformes","Brachaeluridae","Brachaelurus","shark"
"Brachaelurus waddi",14,106.983319344262,6,75.968119208115,11,26.3353414350832,16,5.4015834057728,-8,-3,2,"Brachaelurus waddi","Brachaelurus waddi","Elasmobranchii","Orectolobiformes","Brachaeluridae","Brachaelurus","shark"
"Breviraja claramaculata",720,24.615792138659,712,21.3214404815443,528,2.72811900550836,578,0.352608353454596,-8,-192,-142,"Breviraja claramaculata","Breviraja claramaculata","Elasmobranchii","Rajiformes","Rajidae","Breviraja","ray"
"Breviraja colesi",719,24.615792138659,713,21.2809349572766,575,2.46518685128418,581,0.350864153078356,-6,-144,-138,"Breviraja colesi","Breviraja colesi","Elasmobranchii","Rajiformes","Rajidae","Breviraja","ray"
"Breviraja nigriventralis",573,29.6231098433256,505,27.1536402310037,520,2.80845860480395,978,0.216038024890699,-68,-53,405,"Breviraja nigriventralis","Breviraja nigriventralis","Elasmobranchii","Rajiformes","Rajidae","Breviraja","ray"
"Breviraja spinosa",701,25.364746989659,699,21.6931458565757,559,2.55205004658842,781,0.279008432094066,-2,-142,80,"Breviraja spinosa","Breviraja spinosa","Elasmobranchii","Rajiformes","Rajidae","Breviraja","ray"
"Brochiraja aenigma",809,21.8291803751382,737,20.6934514124917,920,1.04247929408133,574,0.354066351981718,-72,111,-235,"Brochiraja aenigma","Brochiraja aenigma","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja albilabiata",1078,14.0032323094632,1078,12.7714013621721,938,0.962463468405962,772,0.282537516796774,0,-140,-306,"Brochiraja albilabiata","Brochiraja albilabiata","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja asperula",1011,16.1715535308632,972,15.1698119490507,914,1.05644400844356,830,0.257953804427649,-39,-97,-181,"Brochiraja asperula","Brochiraja asperula","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja heuresa",861,20.3016499916382,811,19.1812401868466,913,1.06118277634596,730,0.301228758218951,-50,52,-131,"Brochiraja heuresa","Brochiraja heuresa","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja leviveneta",1077,14.0032323094632,1066,12.9034691004629,939,0.961765123103733,795,0.273996130063681,-11,-138,-282,"Brochiraja leviveneta","Brochiraja leviveneta","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja microspinifera",512,31.1774827151382,473,27.7207923090651,908,1.09344072979803,530,0.391176205505224,-39,396,18,"Brochiraja microspinifera","Brochiraja microspinifera","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja spinifera",1012,16.1715535308632,979,15.023463667763,919,1.04267068430406,872,0.245726386239041,-33,-93,-140,"Brochiraja spinifera","Brochiraja spinifera","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Brochiraja vittacauda",860,20.3016499916382,808,19.2904123564081,911,1.07267914455342,726,0.302760970038182,-52,51,-134,"Brochiraja vittacauda","Brochiraja vittacauda","Elasmobranchii","Rajiformes","Arhynchobatidae","Brochiraja","ray"
"Bythaelurus alcockii",574,29.5597572619817,527,26.6156202035561,410,3.79993766146315,685,0.316897629680077,-47,-164,111,"Bythaelurus alcockii","Bythaelurus alcockii","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus canescens",174,49.2501867434817,138,42.8138225516574,390,4.03927279654931,535,0.385363476588686,-36,216,361,"Bythaelurus canescens","Bythaelurus canescens","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus clevai",665,26.534511219815,668,22.6741824636778,508,3.01085571713014,529,0.391618504924152,3,-157,-136,"Bythaelurus clevai","Bythaelurus clevai","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus dawsoni",771,23.1635101056484,795,19.6452575313913,450,3.42587877675537,643,0.32688590315337,24,-321,-128,"Bythaelurus dawsoni","Bythaelurus dawsoni","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus giddingsi",575,29.5597572619817,582,25.0160660568517,416,3.72888054177542,661,0.322088526436531,7,-159,86,"Bythaelurus giddingsi","Bythaelurus giddingsi","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus hispidus",547,30.119141921815,467,28.0543556845678,500,3.11590413385831,522,0.399269833039991,-80,-47,-25,"Bythaelurus hispidus","Bythaelurus hispidus","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus immaculatus",664,26.534511219815,678,22.4552305976736,501,3.10100500924448,542,0.38023714683901,14,-163,-122,"Bythaelurus immaculatus","Bythaelurus immaculatus","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus incanus",770,23.1635101056484,805,19.3843332067509,449,3.43715503367159,650,0.3250843352992,35,-321,-120,"Bythaelurus incanus","Bythaelurus incanus","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Bythaelurus lutarius",682,26.0792326656484,679,22.3091295751143,464,3.32858357014041,645,0.326454451198904,-3,-218,-37,"Bythaelurus lutarius","Bythaelurus lutarius","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Bythaelurus","shark"
"Callorhinchus callorynchus",61,73.2875858724286,166,40.9305419778633,36,17.3565608696914,8,6.88498867293541,105,-25,-53,"Callorhinchus callorynchus","Callorhinchus callorynchus","Holocephali","Chimaeriformes","Callorhinchidae","Callorhinchus","chimaera"
"Callorhinchus capensis",65,72.1392630339286,200,38.646719276993,43,16.2814424648106,17,5.37794458335223,135,-22,-48,"Callorhinchus capensis","Callorhinchus capensis","Holocephali","Chimaeriformes","Callorhinchidae","Callorhinchus","chimaera"
"Callorhinchus milii",64,72.1392630339286,217,37.8932258009662,41,16.511793601592,12,5.83765633563927,153,-23,-52,"Callorhinchus milii","Callorhinchus milii","Holocephali","Chimaeriformes","Callorhinchidae","Callorhinchus","chimaera"
"Carcharhinus acronotus",852,20.4999349345318,807,19.2957858496141,967,0.901167065899433,844,0.250952505922993,-45,115,-8,"Carcharhinus acronotus","Carcharhinus acronotus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus albimarginatus",758,23.5454716644985,667,22.7050854223333,949,0.927795029814855,876,0.244332125396698,-91,191,118,"Carcharhinus albimarginatus","Carcharhinus albimarginatus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus altimus",962,17.4614245776985,921,16.4665496436204,973,0.88808075382689,874,0.244770227145548,-41,11,-88,"Carcharhinus altimus","Carcharhinus altimus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus amblyrhynchoides",927,18.3840011806151,915,16.7000845359225,933,0.988676819179492,958,0.222831515029623,-12,6,31,"Carcharhinus amblyrhynchoides","Carcharhinus amblyrhynchoides","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus amblyrhynchos",304,40.6853591466985,285,34.3281247493025,935,0.971331406405114,883,0.241487637010898,-19,631,579,"Carcharhinus amblyrhynchos","Carcharhinus amblyrhynchos","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus amboinensis",563,29.825953832436,515,26.7615136431571,963,0.90307836069947,926,0.231433853885931,-48,400,363,"Carcharhinus amboinensis","Carcharhinus amboinensis","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus borneensis",551,30.072465525586,524,26.685869175997,953,0.918773210186067,902,0.2372878433036,-27,402,351,"Carcharhinus borneensis","Carcharhinus borneensis","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus brachyurus",561,29.8549768285985,540,26.2755758952689,948,0.931209424273371,977,0.216126797886957,-21,387,416,"Carcharhinus brachyurus","Carcharhinus brachyurus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus brevipinna",562,29.8549768285985,521,26.7172700731264,964,0.902051774598207,1002,0.206490355161229,-41,402,440,"Carcharhinus brevipinna","Carcharhinus brevipinna","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus cautus",646,27.0615657969485,565,25.3914160861783,916,1.04858841390911,991,0.211138370587096,-81,270,345,"Carcharhinus cautus","Carcharhinus cautus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus cerdale",880,19.6849037387056,845,18.3484464266043,976,0.878246853162942,1007,0.205570869670985,-35,96,127,"Carcharhinus cerdale","Carcharhinus cerdale","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus coatesi",918,18.6223085723723,898,17.057892088692,965,0.901526788463713,967,0.219852259241359,-20,47,49,"Carcharhinus coatesi","Carcharhinus coatesi","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus dussumieri",674,26.273566735586,631,23.7651172814443,962,0.90415627935701,919,0.233544958733513,-43,288,245,"Carcharhinus dussumieri","Carcharhinus dussumieri","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus falciformis",785,22.8502054124985,755,20.4279133214194,952,0.91910956004237,892,0.239910535419617,-30,167,107,"Carcharhinus falciformis","Carcharhinus falciformis","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus fitzroyensis",334,39.1048384469485,284,34.3834573057595,928,1.00839582956151,966,0.220071674546269,-50,594,632,"Carcharhinus fitzroyensis","Carcharhinus fitzroyensis","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus galapagensis",1087,13.8013314683723,1084,12.6446920174984,958,0.912411403493543,1003,0.206264546837018,-3,-129,-84,"Carcharhinus galapagensis","Carcharhinus galapagensis","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus hemiodon",532,30.5489719744985,481,27.6321924628794,974,0.883171672699213,903,0.237210138303587,-51,442,371,"Carcharhinus hemiodon","Carcharhinus hemiodon","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
"Carcharhinus isodon",680,26.1853261715318,638,23.5662403191516,968,0.899316157288604,894,0.239876429244904,-42,288,214,"Carcharhinus isodon","Carcharhinus isodon","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","shark"
