"tip.label","mean_ED","median_ED","sd_ED","mean_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145","species","rank_change_66_vs_ED","rank_change_145_vs_ED","rank_change_145_vs_66"
"Neoraja_carolinensis",23.8345805787668,22.795495904026,9.32259796523817,732.2,0,0,1.53049603848972,1.49964562353027,0.911341440462457,850.14,852,0,0,0.252726702481258,0.239115180439532,0.0844299404216963,912.02,914,0,0,"Neoraja carolinensis",117.94,179.82,61.88
"Carcharhinus_tjutjot",23.9455626278616,22.4571967927087,10.0730649832517,733.6,0,0,0.925347807491016,0.963210368769274,0.281859181426672,971.01,960.5,0,0,0.244261541668966,0.241576514856544,0.0661374245802325,937.83,930,0,0,"Carcharhinus tjutjot",237.41,204.23,-33.18
"Dasyatis_matsubarai",23.5722222221675,23.8602432144402,7.87277949178229,734.36,0,0,1.85851701113593,1.75063160593563,0.839515811249302,727.08,738.5,0,0,0.287613983697152,0.281547804073052,0.0750341853609394,776.93,745,0,0,"Dasyatis matsubarai",-7.27999999999997,42.5699999999999,49.8499999999999
"Dasyatis_brevicaudata",23.5315455469014,23.194851057657,7.84916490410119,736.2,0,0,1.85107734166547,1.7401772104433,0.833738591690711,728.66,737.5,0,0,0.288125477659065,0.286100955344307,0.0749174989058441,775.23,748.5,0,0,"Dasyatis brevicaudata",-7.54000000000008,39.03,46.57
"Apristurus_stenseni",24.4434028696964,21.3976378258797,13.0208824285772,738.26,1,0.01,2.02614834679439,1.80739017976434,1.58337983767854,728.16,775.5,0,0,0.309541484488409,0.306141716970218,0.100435435855826,737.99,722,0,0,"Apristurus stenseni",-10.1,-0.269999999999982,9.83000000000004
"Squalus_blainville",24.7976040006848,22.7145056849006,13.3827754828255,739.9,0,0,2.9549875068746,2.61321396700766,1.96389648086612,546.91,592,0,0,0.66742883323436,0.681534624781234,0.31233686268868,389.88,388,0,0,"Squalus blainville",-192.99,-350.02,-157.03
"Okamejei_acutispina",23.4184501202283,21.3045156313772,8.99427388039778,740.33,0,0,0.744480946919805,0.665106778804331,0.380484799657251,1081.36,1090.5,0,0,0.210096570204901,0.200577395834895,0.0605270839532518,1054.77,1055.5,0,0,"Okamejei acutispina",341.03,314.44,-26.5899999999999
"Squalus_altipinnis",24.8090148126572,22.6223003904623,13.2905821162762,740.68,0,0,2.73001553954337,2.58800477734793,1.49265790717114,560.74,596.5,0,0,0.636925974546143,0.637675071426712,0.289525863503093,403.68,394,0,0,"Squalus altipinnis",-179.94,-337,-157.06
"Apristurus_nasutus",23.6037442001138,21.095968396275,10.3050672366936,741.15,0,0,1.77889580597128,1.78852848998751,0.855119439936604,756.49,781,0,0,0.311730696452353,0.307047033068053,0.101200345101265,734.6,724,0,0,"Apristurus nasutus",15.34,-6.54999999999995,-21.89
"Torpedo_nobiliana",22.5401108455668,22.3578440133369,4.43969037483353,741.39,0,0,2.8295040044686,2.71244973750537,0.563333045067055,501.07,547.5,0,0,0.69151487347588,0.664802319271651,0.144952789417171,347.05,364,0,0,"Torpedo nobiliana",-240.32,-394.34,-154.02
"Mustelus_mustelus",23.1001931959662,25.3639111149991,6.98246278786719,741.87,0,0,1.4721532737048,1.58705932201692,0.583760141372665,836.23,839,0,0,0.294437492855968,0.296939414028133,0.0961392621955104,781.76,764,0,0,"Mustelus mustelus",94.36,39.89,-54.47
"Mustelus_henlei",23.0245246437459,25.001603753619,6.64121724136172,741.91,0,0,1.5025997486466,1.56081914891313,0.606575895749834,828.16,836,0,0,0.29546311865803,0.289654002370551,0.100260195132973,783.66,765.5,0,0,"Mustelus henlei",86.25,41.75,-44.5
"Squalus_formosus",25.1461050057215,22.2387641051904,14.9914509225168,742.23,0,0,2.82194276837775,2.53124862973317,1.90252086741835,565.93,614,0,0,0.661849025004249,0.674567702746196,0.282542470903848,386.76,380,0,0,"Squalus formosus",-176.3,-355.47,-179.17
"Mustelus_mento",24.0543846533836,21.9598161483399,11.8943715240573,743.88,0,0,1.81955778997098,1.69860538514894,1.18636940553834,771.25,802.5,0,0,0.301539538303319,0.306557643918096,0.106168747257446,772.54,746.5,0,0,"Mustelus mento",27.37,28.66,1.28999999999996
"Rajella_leopardus",23.2410108934534,20.7896295991986,8.99334095640674,745.08,0,0,0.82877339779571,0.82865506023863,0.30095701580951,1026.23,1024,0,0,0.219102593630353,0.204975445593563,0.0659964722553133,1018.39,1045.5,0,0,"Rajella leopardus",281.15,273.31,-7.84000000000003
"Torpedo_macneilli",22.4210129084976,21.9152752880652,4.42329480102412,745.17,0,0,2.84070205144147,2.77127849013841,0.571512241312014,499.36,539.5,0,0,0.687273299267006,0.673915726241336,0.139695173150175,348.21,358,0,0,"Torpedo macneilli",-245.81,-396.96,-151.15
"Mustelus_whitneyi",23.9685865093995,20.9980113769151,11.5707425828284,745.89,0,0,1.73724474433268,1.65603441449958,0.971226577715791,777.33,823.5,0,0,0.301153880161118,0.300874877721024,0.101941975086079,766.47,752.5,0,0,"Mustelus whitneyi",31.4400000000001,20.58,-10.86
"Leucoraja_lentiginosa",23.6577957730946,20.0886924694425,10.878649073704,745.92,0,0,1.00330624940247,0.931374566631584,0.530005600613127,973.13,972,0,0,0.231737957980851,0.221247226023553,0.0732252801947894,980.29,1001,0,0,"Leucoraja lentiginosa",227.21,234.37,7.15999999999997
"Apristurus_spongiceps",23.8611247607263,21.2512804158194,11.8055154096591,746,0,0,1.88934275537884,1.78860573841165,1.11511377035134,738.98,779.5,0,0,0.31058884270423,0.30440841389379,0.0982162402292924,732,719,0,0,"Apristurus spongiceps",-7.01999999999998,-14,-6.98000000000002
"Carcharhinus_cautus",22.7251721359837,23.201468977565,5.96429945951024,748.47,0,0,0.962117781509103,0.993477176407004,0.329764685356868,956.44,951.5,0,0,0.248069961109837,0.255797276478957,0.0673854260004038,926.73,908,0,0,"Carcharhinus cautus",207.97,178.26,-29.71
"Hemitriakis_complicofasciata",22.5881478748756,23.5460312559612,5.06879889905855,748.89,0,0,3.05757082526683,3.29043628685172,1.4346666298192,511.29,457,0,0,0.323731327801744,0.325944736353048,0.110691591737283,709.94,674,0,0,"Hemitriakis complicofasciata",-237.6,-38.9499999999999,198.65
"Hemitriakis_falcata",22.5809530119292,23.6959574518319,5.12189280474188,748.95,0,0,3.05337706482806,3.28229939644563,1.43079366970647,511.8,458,0,0,0.325618422951495,0.330061477444643,0.114423788797572,709.8,672,0,0,"Hemitriakis falcata",-237.15,-39.1500000000001,198
"Mustelus_albipinnis",23.5327013892455,21.1978169877548,10.4229982349366,749.15,0,0,1.72054806729565,1.66149341671258,0.935601614966338,781.13,808.5,0,0,0.294069960520223,0.299022302892293,0.0931409716018064,784.18,752,0,0,"Mustelus albipinnis",31.98,35.03,3.04999999999995
"Carcharhinus_melanopterus",22.6698141562287,23.1739424367788,5.8991115461075,750.28,0,0,0.96501337727789,0.99257263221934,0.341354680427549,956.6,954,0,0,0.249051205038067,0.255062984373238,0.065879167015182,924.61,925.5,0,0,"Carcharhinus melanopterus",206.32,174.33,-31.99
"Okamejei_philipi",23.3929342895077,22.1626725344123,10.6031600902674,751.17,0,0,0.776076769772845,0.66139505091386,0.493666212293766,1071.58,1083.5,0,0,0.208108916907494,0.202335693757441,0.0619244281068141,1057.41,1072.5,0,0,"Okamejei philipi",320.41,306.24,-14.1699999999998
"Mustelus_dorsalis",24.0179779741147,20.2014778823275,12.6781717797505,751.43,0,0,1.77394476154057,1.73798552327252,1.03694078888994,773.91,810.5,0,0,0.299956702305301,0.303918950465119,0.102336324852591,775.87,785,0,0,"Mustelus dorsalis",22.48,24.4400000000001,1.96000000000004
"Squalus_bucephalus",24.0485495791895,21.295689644901,12.2832363098959,751.43,0,0,2.67913639961436,2.51398824687897,1.51722271272724,568.06,588,0,0,0.649569639107175,0.651150689201093,0.279568392009185,390.32,381,0,0,"Squalus bucephalus",-183.37,-361.11,-177.74
"Apristurus_micropterygeus",23.3055358895358,19.740937874871,10.3484069324148,751.63,0,0,1.80203455206567,1.79882978576172,0.878831671193542,746.01,775.5,0,0,0.307564278980275,0.316012824293751,0.0940772832466096,736.94,723,0,0,"Apristurus micropterygeus",-5.62,-14.6899999999999,-9.06999999999994
"Potamotrygon_falkneri",22.366650528565,21.4308133968962,6.6483835305443,751.95,0,0,1.36390937764546,1.32560212483108,0.306929344720468,820.52,871.5,0,0,0.271501221358713,0.255705923955469,0.0580808036506605,820.12,821,0,0,"Potamotrygon falkneri",68.5699999999999,68.17,-0.399999999999977
"Neoraja_caerulea",23.1021112996403,21.433454003759,8.96862711105682,752.61,0,0,1.54249118207864,1.39960898438409,0.918294654410992,845.63,861,0,0,0.254243661861908,0.235361002341737,0.0977368071618374,916.92,948,0,0,"Neoraja caerulea",93.02,164.31,71.29
"Etmopterus_dianthus",22.3169361185521,22.4484473750575,5.40534991187123,753.84,0,0,2.08479644171124,2.17117281628181,0.787158800709164,656.74,665.5,0,0,0.555306753619079,0.563394444248952,0.188159907095147,429.92,429,0,0,"Etmopterus dianthus",-97.1,-323.92,-226.82
"Squalus_griffini",24.56705369538,22.0696929985224,14.0964428928025,755.03,0,0,2.83215168477151,2.5719531276672,1.6372181471358,553.38,592.5,0,0,0.668020950578825,0.653212010469819,0.305191477813197,389.01,377,0,0,"Squalus griffini",-201.65,-366.02,-164.37
"Mustelus_canis",22.554117814922,23.4445676101291,6.30374078784371,755.53,0,0,1.49990669994372,1.57519195490616,0.597106508770605,828.42,830,0,0,0.300807931631361,0.304007447373967,0.103285977004706,771.44,747,0,0,"Mustelus canis",72.89,15.9100000000001,-56.9799999999999
"Leucoraja_compagnoi",23.9876873722031,20.759528245429,12.5746337474666,755.58,0,0,1.01633501247514,0.974069260895976,0.535917964575438,969.86,971,0,0,0.230716584424218,0.226308892697273,0.0705204339758975,983.36,1002.5,0,0,"Leucoraja compagnoi",214.28,227.78,13.5
"Hemitriakis_leucoperiptera",22.3384724941637,23.7443575612773,4.7646170138949,756.63,0,0,3.05583338461651,3.37479713325593,1.39021004773078,510.51,460,0,0,0.328856552493482,0.33016864304571,0.117873456154502,704.4,681,0,0,"Hemitriakis leucoperiptera",-246.12,-52.23,193.89
"Hemitriakis_japanica",22.3316131507247,24.0694721664228,4.75951242661432,756.7,0,0,3.07363070194467,3.40481544972354,1.40829084440579,508.66,456,0,0,0.32966654780811,0.330727337289169,0.118092608418748,701.67,660,0,0,"Hemitriakis japanica",-248.04,-55.0300000000001,193.01
"Squalus_crassispinus",23.456282387852,23.2945307580997,10.1182279914903,756.76,0,0,2.18758550519757,2.39437198360904,0.764736985277041,628.06,632.5,0,0,0.590248562707504,0.618474352462073,0.215410586633916,420.37,411,0,0,"Squalus crassispinus",-128.7,-336.39,-207.69
"Carcharhinus_longimanus",22.4167263173885,23.9518718017098,5.69415728012923,758.96,0,0,0.887759701151239,0.945978365405575,0.251167825619074,986.32,982,0,0,0.247356211303073,0.246015818614034,0.0672271779871658,927.61,918,0,0,"Carcharhinus longimanus",227.36,168.65,-58.71
"Squalus_grahami",23.486983102634,22.9312985849405,10.504150081573,759.23,0,0,2.18205372488145,2.35519185944189,0.77825251531156,628.72,628.5,0,0,0.602108433819706,0.614997895533314,0.239150453226014,415.36,414,0,0,"Squalus grahami",-130.51,-343.87,-213.36
"Rajella_bathyphila",23.0877853074618,22.5391761829443,9.85752353124116,759.36,0,0,0.825624645870481,0.831836261294748,0.306479084154047,1029.38,1026.5,0,0,0.216498174281214,0.216671593217475,0.0616693663727719,1028.11,1043,0,0,"Rajella bathyphila",270.02,268.75,-1.27000000000021
"Mustelus_schmitti",22.6939736664041,25.2253970505801,7.70584896492822,762.52,0,0,1.70477173695457,1.74175480991057,0.787546532148694,779.79,794.5,0,0,0.30230627458076,0.313018727459233,0.115029789832787,776.22,756.5,0,0,"Mustelus schmitti",17.27,13.7,-3.56999999999994
"Dipturus_pullopunctata",22.9832263837907,20.0885614946288,10.1854359240364,764.54,0,0,0.579493271155513,0.570539566642182,0.179005723093233,1147.92,1149,0,0,0.194698026581703,0.187022447483473,0.0507815328866592,1095.94,1109,0,0,"Dipturus pullopunctata",383.38,331.4,-51.98
"Hydrolagus_trolli",21.6304041652836,21.2501310299197,2.73193464924281,765.67,0,0,2.80446661938736,2.75879742577264,0.448935874379971,500.04,500.5,0,0,1.07885839114139,1.06752083730747,0.186386814810273,225.93,252.5,0,0,"Hydrolagus trolli",-265.63,-539.74,-274.11
"Isogomphodon_oxyrhynchus",22.4500641483566,20.9216604090013,8.33933316987663,766.77,0,0,0.899793659330501,0.946969084000046,0.268086623089645,983.46,979,0,0,0.243115838933906,0.245136891726744,0.0650220870915689,944.5,945.5,0,0,"Isogomphodon oxyrhynchus",216.69,177.73,-38.96
"Okamejei_leptoura",22.4411078314224,21.1884944390096,8.67340052985736,770.29,0,0,0.738414060953213,0.654778847162523,0.370838850911228,1082.1,1090,0,0,0.213445672160927,0.206286726328458,0.0631167688332042,1039.16,1053.5,0,0,"Okamejei leptoura",311.81,268.87,-42.9399999999998
"Mustelus_minicanis",23.5912408108419,20.0973071459916,13.1232958211982,771.28,0,0,1.74132855648876,1.66130754075335,1.10933895921386,784.97,814.5,0,0,0.299925854635814,0.309898947471394,0.100200747937383,771.73,756.5,0,0,"Mustelus minicanis",13.6900000000001,0.450000000000045,-13.24
"Hydrolagus_mirabilis",21.4782301742391,21.5901928445306,2.71115825421605,771.59,0,0,2.80829842928765,2.75517244852841,0.451762316644297,500.33,504.5,0,0,1.07899479901223,1.06185561642218,0.186599687901958,225.78,251,0,0,"Hydrolagus mirabilis",-271.26,-545.81,-274.55
"Cephaloscyllium_signourum",22.8393725756847,20.4111045022602,10.8279659505653,772.02,0,0,2.00792393984225,1.98943448107839,0.566935047529052,667.51,675.5,0,0,0.560453081125588,0.562540308145622,0.20620014720422,433.99,430.5,0,0,"Cephaloscyllium signourum",-104.51,-338.03,-233.52
"Cephaloscyllium_umbratile",22.0630571604872,20.5844497604776,7.98239189260939,773.66,0,0,1.91719675915834,1.90800574211873,0.45899966080916,688.47,716.5,0,0,0.55552258869321,0.555548661650878,0.202030578690396,439.51,436,0,0,"Cephaloscyllium umbratile",-85.1899999999999,-334.15,-248.96
"Okamejei_heemstrai",22.3966465185597,21.1038250850076,9.23264642996391,773.78,0,0,0.756068341371216,0.654761282022198,0.425463963692301,1080.92,1085.5,0,0,0.206910685345532,0.200590843195182,0.0610448659288593,1053.53,1069,0,0,"Okamejei heemstrai",307.14,279.75,-27.3900000000001
"Okamejei_schmidti",22.4607982070441,20.3874219984686,9.41865715491283,774.28,0,0,0.763768200628786,0.667604365289733,0.399266708510334,1070.98,1080,0,0,0.209282963857125,0.20191320823669,0.0605475644398617,1053.26,1069.5,0,0,"Okamejei schmidti",296.7,278.98,-17.72
"Cephaloscyllium_pardelotum",22.098473613667,20.9950812505726,8.46297531674613,774.3,0,0,1.99153968399609,1.99089559484141,0.515765933947679,670.46,682.5,0,0,0.558198503495865,0.568651461748386,0.201626572995789,441.58,437,0,0,"Cephaloscyllium pardelotum",-103.84,-332.72,-228.88
"Squalus_melanurus",24.1764888422318,21.3616700847964,15.4522792328715,776.81,0,0,2.93493233348873,2.42157104551409,2.26892907943503,566.63,620,0,0,0.655557298007367,0.623175323982979,0.323783704011313,397.54,402,0,0,"Squalus melanurus",-210.18,-379.27,-169.09
"Leucoraja_pristispina",22.6500202470748,20.3791514361134,9.81051088361536,777.54,0,0,1.00649828140911,0.938182233740466,0.549499398432734,975.55,972,0,0,0.225028327380106,0.220677209878373,0.0669758182728943,1001.6,1021,0,0,"Leucoraja pristispina",198.01,224.06,26.0500000000001
"Apristurus_indicus",22.5070296923384,20.5382437533727,10.4454953283466,778.8,0,0,1.75550763389937,1.79926723249184,0.851262620643304,761.31,794.5,0,0,0.305435357617526,0.299038703957024,0.0974248165329486,745.56,731.5,0,0,"Apristurus indicus",-17.49,-33.24,-15.75
"Centroscyllium_kamoharai",21.9906074725569,21.1772267570863,6.69669596304402,779.36,0,0,3.50700894718031,3.88792737859622,1.49876557395334,442.09,404,0,0,0.700767767950401,0.700778713891469,0.294734685393583,361.82,355,0,0,"Centroscyllium kamoharai",-337.27,-417.54,-80.27
"Hydrolagus_affinis",21.2418265075585,21.1233426509962,2.75996630515017,779.75,0,0,2.80393706382207,2.76744425327262,0.450209064164413,499.91,501.5,0,0,1.07975984945241,1.06391411601061,0.185041136893461,225.74,248,0,0,"Hydrolagus affinis",-279.84,-554.01,-274.17
"Centroscyllium_excelsum",21.8766392147181,21.5918068528704,6.11173180947202,779.93,0,0,3.46941815401392,3.94068687263945,1.45070202117016,445.13,400,0,0,0.696917844175816,0.717719962064576,0.289800783638678,364.14,353.5,0,0,"Centroscyllium excelsum",-334.8,-415.79,-80.99
"Okamejei_mengae",22.2972307960754,20.7946206832412,9.36167810180821,780.06,0,0,0.764292898111198,0.665373117706683,0.432188662471602,1072.96,1084.5,0,0,0.210101214821639,0.199200299826222,0.0643225991747635,1050.97,1065.5,0,0,"Okamejei mengae",292.9,270.91,-21.99
"Cephaloscyllium_sarawakensis",22.5277843115218,18.1235929157092,10.6184386443952,781.73,0,0,2.00236308713595,2.01953788534266,0.533084783909065,667.25,669,0,0,0.559965007257048,0.581713543213505,0.200092172273904,438.37,438,0,0,"Cephaloscyllium sarawakensis",-114.48,-343.36,-228.88
"Mustelus_lunulatus",21.8456845988404,24.0292968499538,6.15840600076856,782.8,0,0,1.47404464036423,1.58037228383402,0.571679921985764,834.42,836.5,0,0,0.292952686569077,0.295739198456946,0.0973170815762458,786.53,761.5,0,0,"Mustelus lunulatus",51.62,3.73000000000002,-47.89
"Mustelus_fasciatus",22.8668065621655,19.4180437265704,11.8050889215025,782.99,0,0,1.63515256989507,1.64963696052202,0.778514594952894,796.96,821.5,0,0,0.301689582631939,0.301150472182468,0.101001128960329,764.69,747,0,0,"Mustelus fasciatus",13.97,-18.3,-32.27
"Okamejei_powelli",22.3942987822474,20.9503845452587,10.379048941486,783.13,0,0,0.75991691731722,0.648404174379271,0.431540704969946,1076.67,1090,0,0,0.208807985687013,0.195664555043598,0.0624679546834591,1052.58,1070.5,0,0,"Okamejei powelli",293.54,269.45,-24.0900000000001
"Leucoraja_virginica",22.3787601792215,20.554630507076,9.31320154779639,783.27,0,0,0.992879949125306,0.936738262101013,0.508765008034276,974.83,974.5,0,0,0.229080938295105,0.222596166961966,0.0719657177788083,986.62,1009,0,0,"Leucoraja virginica",191.56,203.35,11.79
"Okamejei_cairae",22.0434190589861,21.3397306140933,8.67331394051159,783.81,0,0,0.742860360372333,0.664304690179759,0.380894977050792,1081.47,1083.5,0,0,0.207621505929095,0.199566039386262,0.0620294235751378,1060.6,1077.5,0,0,"Okamejei cairae",297.66,276.79,-20.8700000000001
"Asymbolus_funebris",22.3300749041108,20.4575425618883,10.0818213295057,786.76,0,0,2.20409466140163,2.32425466091029,0.925474111258838,636.9,633.5,0,0,0.33966197102068,0.336453873728087,0.122441505855256,671.61,652.5,0,0,"Asymbolus funebris",-149.86,-115.15,34.71
"Rhinoptera_javanica",21.4592429308914,21.2698784182026,5.07606849885701,786.81,0,0,2.24963720320498,2.27167291965924,0.65929117979359,603.71,600,0,0,0.342677111834206,0.331415025321668,0.0954422487732339,629.61,614.5,0,0,"Rhinoptera javanica",-183.1,-157.2,25.9
"Okamejei_pita",22.0507710498942,19.5239588099037,9.1542436864351,786.95,0,0,0.761668418171782,0.663380237051947,0.424584741959777,1072.77,1085,0,0,0.207708653108145,0.199891239256548,0.0623876611377197,1060.41,1067,0,0,"Okamejei pita",285.82,273.46,-12.3599999999999
"Rhinoptera_neglecta",21.3954522805819,21.1577665975485,5.00213686681663,787.97,0,0,2.23912589488116,2.28069933398805,0.638409194818532,604.59,596,0,0,0.343384016832876,0.33516838447117,0.0957763521743267,628.8,601,0,0,"Rhinoptera neglecta",-183.38,-159.17,24.2099999999999
"Dasyatis_ushiei",21.7311685439855,22.8023654873628,6.42461806954599,787.99,0,0,1.74508376320304,1.66437831828016,0.711244969498397,753.52,763,0,0,0.280585471968396,0.278761437902146,0.0720726744340764,798.02,780.5,0,0,"Dasyatis ushiei",-34.47,10.03,44.5
